id,source,tier,program,result,season,gpa,gpa_scale,gre_quant,gre_verbal,toefl,undergrad_school,undergrad_tier,undergrad_country,major,major_relevance,intern_count,intern_level,intern_relevance,has_paper,has_research,research_level,gender,nationality,raw_text
d92746e0acbf,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia GSB,,,,,,,,,,,,us,Columbia GSB Finance And Economics; PhD (?) Rejected via E-mail on 4 Mar 2009 
d8710b5ef04d,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia Graduate School Of Business,,,,,,,,,,,,us,"Columbia Graduate School Of Business Finance And Economics; PhD (?) Rejected via E-mail on 4 Mar 2009 Emailed to check website; status: ""PhD Reject 09"""
618f55e444f7,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia Business School,,,,,,,,,,,,us,Columbia Business School Finance And Economics; PhD (?) Rejected via E-mail on 4 Mar 2009 Email to check website
874125aea3aa,gradcafe,D,finance-unknown,waitlisted,,,,,,,Harvard Business School,,,,,,,,,,,,us,Harvard Business School Business Economics (Finance); PhD (?) Wait listed via Phone on 27 Feb 2009 On the waitlist... if you decide not to go here; please let Dianne know as soon as possible!  Thanks!
146cc098712b,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia GSB,,,,,,,,,,,,international,Columbia GSB Finance And Economics; PhD (?) Rejected via E-mail on 3 Mar 2009 
af28ff8363dd,gradcafe,D,cmu-mscf,rejected,,,,,,,"Carnegie Mellon University, Tepper Business School",,,,,,,,,,,,,Carnegie Mellon University; Tepper Business School Financial Economics; PhD (?) Rejected via Website on 2 Mar 2009 
88f28a7cc34a,gradcafe,D,finance-unknown,accepted,,,,,,,Harvard Business School,,,,,,,,,,,,us,Harvard Business School Business Economics (Finance); PhD (?) Accepted via E-mail on 27 Feb 2009 35.4k; awesome.
3350e64cdd44,gradcafe,D,finance-unknown,accepted,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance; PhD (?) Accepted via E-mail on 28 Feb 2009 13k GBP funded. First offer!
ee94566a37db,gradcafe,D,uchicago-msfm,rejected,,,,,,,Chicago Booth,,,,,,,,,,,,,Chicago Booth Business Economics (Finance); PhD (?) Rejected via E-mail on 27 Feb 2009 
e4312ef3ab3c,gradcafe,D,finance-unknown,accepted,,,,,,,HBS,,,,,,,,,,,,us,HBS Business Economics (Finance); PhD (?) Accepted via E-mail on 27 Feb 2009 
29670d981562,gradcafe,D,cmu-mscf,accepted,,,,,,,Carnegie Mellon (CMU),,,,,,,,,,,,,Carnegie Mellon (CMU) Finance Economics; PhD (?) Accepted via Website on 27 Feb 2009 
56f51aa579bb,gradcafe,D,finance-unknown,rejected,,,,,,,"University Of Southern California (USC), Marshall School Of Business",,,,,,,,,,,,us,University Of Southern California (USC); Marshall School Of Business Finance And Economics; PhD (?) Rejected via Website on 21 Feb 2009 
2a593e169b1b,gradcafe,D,finance-unknown,accepted,,,,,,,CEMFI / SPAIN,,,,,,,,,,,,international,CEMFI / SPAIN Economics And Finance; Masters (?) Accepted via E-mail on 24 Feb 2009 tuition waiver and 10.000 euro stipend per year... already have minnesota and ucla. most probably will decline the offer...
2a1b1adc8197,gradcafe,D,finance-unknown,rejected,,,,,,,University Of Pittsburgh,,,,,,,,,,,,us,University Of Pittsburgh Finance & Business Economics; PhD (?) Rejected via Postal Service on 23 Feb 2009 
56e10aa1470b,gradcafe,D,finance-unknown,rejected,,,,,,,"University Of Southern California (USC), Marshall School Of Business",,,,,,,,,,,,international,University Of Southern California (USC); Marshall School Of Business Finance & Business Economics; PhD (?) Rejected via Website on 21 Feb 2009 they said; this year was more competitive than previous years..
d090adda8cf3,gradcafe,D,,rejected,,,,,,,USC Marshall School Of Business,,,,,,,,,,,,,USC Marshall School Of Business Financial Economics; PhD (?) Rejected via Website on 22 Feb 2009 
753ca0a92161,gradcafe,D,finance-unknown,rejected,,,,,,,"University Of Southern California (USC), Marshall School Of Business",,,,,,,,,,,,international,University Of Southern California (USC); Marshall School Of Business Finance & Business Economics; PhD (?) Rejected via Website on 21 Feb 2009 
e036782f8199,gradcafe,D,finance-unknown,rejected,,,,,,,"University Of Southern California (USC), Marshall School Of Business",,,,,,,,,,,,,University Of Southern California (USC); Marshall School Of Business Finance And Economics; PhD (?) Rejected via Website on 22 Feb 2009 
71f7e96c5ee2,gradcafe,D,finance-unknown,rejected,,,,,,,"University Of Southern California (USC), Marshall School Of Business",,,,,,,,,,,,international,University Of Southern California (USC); Marshall School Of Business Finance & Business Economics; PhD (?) Rejected via Website on 22 Feb 2009 no email. check the website.
d85972f51ddd,gradcafe,D,finance-unknown,rejected,,,,,,,USC Marshall School Of Business,,,,,,,,,,,,international,USC Marshall School Of Business Finance & Business Economics; PhD (?) Rejected via E-mail on 20 Feb 2009 I asked aboout my status; the response from the coordinator: Sorry; but you should be getting our rejection letter soon.  There we sooo many super candidates this year! Bless all.
302f0cc1d0de,gradcafe,D,,accepted,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,,London School Of Economics (LSE) Financial Mathematics; Masters (?) Accepted via Website on 12 Jan 2009 
8acb6c9b41ab,gradcafe,D,mit-mfin,interview,,,,,,,Massachusetts Institute Of Technology (MIT),,,,,,,,,,,,international,Massachusetts Institute Of Technology (MIT) Financial Economics; PhD (?) Interview via Phone on 10 Feb 2009 
c354b8e064a1,gradcafe,D,finance-unknown,accepted,,,,,,,LSE,,,,,,,,,,,,international,LSE Finance And Economics; Masters (?) Accepted via E-mail on 5 Feb 2009 
4feda459c549,gradcafe,D,uiuc-msfe,waitlisted,,,,,,,"University Of Illinois, Urbana Champaign (UIUC)",,,,,,,,,,,,us,University Of Illinois; Urbana Champaign (UIUC) Finance & Business Economics; MBA (?) Wait listed via Postal Service on 24 May 2008 
e12039cb69fd,gradcafe,D,toronto-mmf,rejected,,,,,,,"University Of Toronto, Rotman",,,,,,,,,,,,,University Of Toronto; Rotman Financial Economics; Masters (?) Rejected via E-mail on 10 May 2008 
b4f5c1c31ae0,gradcafe,D,or-unknown,accepted,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,,London School Of Economics (LSE) Operations Research; Masters (?) Accepted via Website on 12 May 2008 
65884f3c4032,gradcafe,D,finance-unknown,rejected,,,,,,,CEMFI / SPAIN,,,,,,,,,,,,international,CEMFI / SPAIN Master In Economics And Finance; Masters (?) Rejected via E-mail on 29 Apr 2008 
3834a156226c,gradcafe,D,finance-unknown,accepted,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance And Economics; Masters (?) Accepted via Website on 11 Apr 2008 Great news from LSE for You website!!
852025d2c43e,gradcafe,D,finance-unknown,accepted,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance And Economics; Masters (?) Accepted via Website on 8 Apr 2008 Received news on LSE For You
97625670541f,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University - Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University - Tepper School Of Business Financial Economics; PhD (?) Rejected via Website on 3 Apr 2008 
b5c2d17e2569,gradcafe,D,finance-unknown,rejected,,,,,,,LSE,,,,,,,,,,,,international,LSE Finance And Economics; Masters (?) Rejected via Website on 2 Apr 2008 LSE for you
11f7eec1ded8,gradcafe,D,,rejected,,,,,,,LSE,,,,,,,,,,,,international,LSE Financial Economics; Other (?) Rejected via Website on 2 Apr 2008 Applied to MSc (research track)...mierda! second rejection
0d41994f32b6,gradcafe,D,finance-unknown,accepted,,,,,,,University Of Southern California (USC),,,,,,,,,,,,,University Of Southern California (USC) Finance & Business Economics; PhD (?) Accepted via E-mail on 1 Apr 2008 
89e87c13bc73,gradcafe,D,finance-unknown,accepted,,,,,,,University Of Navarra/Spain,,,,,,,,,,,,international,University Of Navarra/Spain Master In Economics And Finance; Masters (?) Accepted via E-mail on 15 Feb 2008 wait for the fellowship
da47cef25555,gradcafe,D,finance-unknown,accepted,,,,,,,Brandeis University,,,,,,,,,,,,,Brandeis University International Economics And Finance; PhD (?) Accepted via Website on 14 Mar 2008 Full tuition + health + only 6k...I probably can't afford it. :((
0ca908c01576,gradcafe,D,finance-unknown,interview,,,,,,,University Of Southern California (USC),,,,,,,,,,,,international,University Of Southern California (USC) Finance & Business Economics; PhD (?) Interview via E-mail on 11 Mar 2008 Their event is on March 27th and planning to send out offers right after that.
3c591b272c3c,gradcafe,D,toronto-mmf,accepted,,,,,,,University Of Toronto,,,,,,,,,,,,,University Of Toronto Financial Economics; Masters (?) Accepted via E-mail on 13 Mar 2008 Accepted and will be attending. CDN student - undergrad economics.
5a8d0698071e,gradcafe,D,finance-unknown,accepted,,,,,,,Brandeis University,,,,,,,,,,,,,Brandeis University International Economics And Finance; PhD (?) Accepted via Website on 12 Mar 2008 with funding
7420fb1ebb2c,gradcafe,D,,accepted,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,international,MIT Sloan School Of Management Financial Economics; PhD (?) Accepted via Phone on 11 Mar 2008 Just got the call !
db1980da13f9,gradcafe,D,finance-unknown,accepted,,,,,,,Oklahoma State University,,,,,,,,,,,,international,Oklahoma State University Quantatitve Finance Economics; Masters (?) Accepted via E-mail on 7 Mar 2008 receive email from Tim. 5 assistanships have been offered.
ac1703d71fc5,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University - Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University - Tepper School Of Business Financial Economics; PhD (?) Rejected via Website on 7 Mar 2008 
b916aefaa4aa,gradcafe,D,,rejected,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,international,MIT Sloan School Of Management Financial Economics; PhD (?) Rejected via E-mail on 7 Mar 2008 
d493f570dee4,gradcafe,D,,rejected,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,us,MIT Sloan School Of Management Financial Economics; PhD (?) Rejected via E-mail on 6 Mar 2008 
c90935bbb6c6,gradcafe,D,,rejected,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,,MIT Sloan School Of Management Financial Economics; PhD (?) Rejected via Website on 5 Mar 2008 
267dec138903,gradcafe,D,cmu-mscf,accepted,,,,,,,Carnegie Mellon University - Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University - Tepper School Of Business Financial Economics; PhD (?) Accepted via Postal Service on 18 Feb 2008 Received acceptance letter as express UPS shipping
78cecfdd489f,gradcafe,D,finance-unknown,interview,,,,,,,USC Marshall School Of Business,,,,,,,,,,,,international,USC Marshall School Of Business Finance & Business Economics; PhD (?) Interview via Phone on 6 Mar 2008 Rejected their offer
b4d2afc7aaad,gradcafe,D,,,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,international,MIT Sloan School Of Management Financial Economics; PhD (?) Other via Phone on 6 Mar 2008 The accepted post is real. I'm travelling from abroad for a flyout so they anticipated the decission to invite me for a visit. TM: VGC
9439348ebe11,gradcafe,D,mit-mfin,interview,,,,,,,Massachusetts Institute Of Technology (MIT),,,,,,,,,,,,,"Massachusetts Institute Of Technology (MIT) Financial Economics; PhD (?) Interview via Phone on 3 Mar 2008 There can be no acceptances as of yet since interviewing is continuing throughout this week. They wont accept anyone before they interview the full shortlist obviously. So previous ""accept"" post is definately fake."
05d9cdbf55fd,gradcafe,D,,rejected,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,,MIT Sloan School Of Management Financial Economics; PhD (?) Rejected via E-mail on 5 Mar 2008 email with link
f5211b88a367,gradcafe,D,columbia-msfe,accepted,,,,,,,Columbia Business School,,,,,,,,,,,,,Columbia Business School Finance And Economics; PhD (?) Accepted via E-mail on 4 Mar 2008 Oh Yeah!
a33ed35ed256,gradcafe,D,,rejected,,,,,,,Yale School Of Management,,,,,,,,,,,,,Yale School Of Management Financial Economics; PhD (?) Rejected via E-mail on 5 Mar 2008 E-mail to check website.
7208b0442bed,gradcafe,D,,accepted,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,international,MIT Sloan School Of Management Financial Economics; PhD (?) Accepted via Phone on 5 Mar 2008 
de1126437c97,gradcafe,D,toronto-mmf,accepted,,,,,,,University Of Toronto,,,,,,,,,,,,us,University Of Toronto Financial Economics; Masters (?) Accepted via E-mail on 5 Mar 2008 
8d82ca9f4cc8,gradcafe,D,,rejected,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,us,MIT Sloan School Of Management Financial Economics; PhD (?) Rejected via E-mail on 4 Mar 2008 Behaviourist
a753559425c1,gradcafe,D,,rejected,,,,,,,MIT Sloan School Of Management,,,,,,,,,,,,international,MIT Sloan School Of Management Financial Economics; PhD (?) Rejected via Website on 4 Mar 2008 
517a54672a20,gradcafe,D,,rejected,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Financial Mathematics; Masters (?) Rejected via Website on 2 Jan 2008 was hopeful....but alas
a420b256985f,gradcafe,D,finance-unknown,rejected,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,,London School Of Economics (LSE) Finance; Masters (?) Rejected via Website on 26 Feb 2008 
4026b04f89c6,gradcafe,D,cmu-mscf,accepted,,,,,,,Carnegie Mellon University - Tepper School Of Business,,,,,,,,,,,,international,Carnegie Mellon University - Tepper School Of Business Financial Economics; PhD (?) Accepted via Postal Service on 20 Feb 2008 
aa7629d547df,gradcafe,D,finance-unknown,accepted,,,,,,,CEMFI / SPAIN,,,,,,,,,,,,international,CEMFI / SPAIN Economics And Finance; Masters (?) Accepted via E-mail on 20 Feb 2008 tuition + 10.000 euro per academic year
7d99fca9cd65,gradcafe,D,columbia-msfe,accepted,,,,,,,Columbia Business School,,,,,,,,,,,,,Columbia Business School Finance & Economics; PhD (?) Accepted via E-mail on 20 Feb 2008 interviewed last week
cc1371e15743,gradcafe,D,columbia-msfe,accepted,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance And Economics; PhD (?) Accepted via E-mail on 19 Feb 2008 OH YEAH!!!!
74f9b173c36c,gradcafe,D,finance-unknown,interview,,,,,,,USC Marshal School Of Business,,,,,,,,,,,,international,USC Marshal School Of Business Finance & Business Economics; PhD (?) Interview via E-mail on 17 Feb 2008 Asked when I have free time for a phone interview.
29d2243f0d68,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance & Economics; PhD (?) Rejected via Website on 12 Feb 2008 Elizabeth sincerely wishes me good luck :)( ?
005463d4c9b6,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance & Economics; Masters (?) Rejected via Website on 17 Feb 2008 the second rejection. crying.....
60d382008110,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance Economics; PhD (?) Rejected via E-mail on 16 Feb 2008 
d7dcccbcd33d,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,us,Columbia University Finance Economics; PhD (?) Rejected via E-mail on 11 Feb 2008 
fc11d907bea6,gradcafe,D,cmu-mscf,rejected,,,,,,,Tepper School Of Business - Carnegie Mellon University,,,,,,,,,,,,international,Tepper School Of Business - Carnegie Mellon University Finance Economics; PhD (?) Rejected via Website on 14 Feb 2008 
c18b6eb8b9af,gradcafe,D,cmu-mscf,rejected,,,,,,,Tepper School Of Business - Carnegie Mellon University,,,,,,,,,,,,,Tepper School Of Business - Carnegie Mellon University Financial Economics; PhD (?) Rejected via Website on 14 Feb 2008 Second Rejection
862f680fd725,gradcafe,D,cmu-mscf,accepted,,,,,,,Tepper School Of Business - Carnegie Mellon University,,,,,,,,,,,,international,Tepper School Of Business - Carnegie Mellon University Financial Economics; PhD (?) Accepted via Website on 12 Feb 2008 
df2a994a9b29,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University (CMU),,,,,,,,,,,,international,Carnegie Mellon University (CMU) Financial Economics; PhD (?) Rejected via Website on 14 Feb 2008 
b9af0eeaf840,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,,Columbia University Finance & Economics; PhD (?) Rejected via E-mail on 13 Feb 2008 
186c41ebf172,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,us,Columbia University Finance & Economics; PhD (?) Rejected via E-mail on 13 Feb 2008 
96252b8b0466,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance & Economics; PhD (?) Rejected via Website on 13 Feb 2008 
557928961f38,gradcafe,D,cmu-mscf,rejected,,,,,,,Tepper School Of Business - Carnegie Mellon University,,,,,,,,,,,,,Tepper School Of Business - Carnegie Mellon University Financial Economics; PhD (?) Rejected via Website on 13 Feb 2008 first rejection; still have 19 schools
b385bd7d9ee4,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,,Columbia University Finance Economics; PhD (?) Rejected via Website on 13 Feb 2008 
d02b7863ef54,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance And Economics; PhD (?) Rejected via E-mail on 13 Feb 2008 
c870af7d7fbc,gradcafe,D,,rejected,,,,,,,Oxford University,,,,,,,,,,,,international,Oxford University Masters Of Financial Economics; Masters (?) Rejected via E-mail on 8 Feb 2008 
1f3be4d10c52,gradcafe,D,columbia-msfe,interview,,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance And Economics; PhD (?) Interview via Phone on 6 Feb 2008 
3ae30e04fc58,gradcafe,D,finance-unknown,interview,,,,,,,London Business School,,,,,,,,,,,,international,London Business School Finance / Economics; PhD (?) Interview via E-mail on 3 Feb 2008 
b0bbcf235a62,gradcafe,D,finance-unknown,interview,,,,,,,Oxford University,,,,,,,,,,,,international,Oxford University Finance And Economics; Masters (?) Interview via E-mail on 7 Feb 2008 I am delighted to inform you that the Admissions Committee has reviewed your application and would like to arrange an interview...
2da84b569fcc,gradcafe,D,finance-unknown,interview,,,,,,,London Business School,,,,,,,,,,,,international,London Business School Finance / Economics; PhD (?) Interview via E-mail on 7 Feb 2008 
951f79828321,gradcafe,D,finance-unknown,rejected,,,,,,,"University Of California, Davis (UCD)",,,,,,,,,,,,,University Of California; Davis (UCD) Finance And Economicsricultural And Resource Economics; PhD (?) Rejected via Website on 31 Jan 2008 We regret...!
d97fecf40f90,gradcafe,D,finance-unknown,accepted,,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance And Economics; Masters (?) Accepted via Website on 28 Jan 2008 No Funding. Conditional on Graduating
b14dd58dca5c,gradcafe,D,mit-mfin,rejected,,,,,,,Massachusetts Institute Of Technology (MIT),,,,,,,,,,,,international,Massachusetts Institute Of Technology (MIT) Financial Economics; PhD (?) Rejected via Website on 23 Mar 2007 
879335639905,gradcafe,D,,rejected,,,,,,,MIT Sloan,,,,,,,,,,,,us,MIT Sloan Financial Economics; PhD (?) Rejected via Website on 23 Mar 2007 
26ccc1b5ffab,gradcafe,D,,rejected,,,,,,,MIT Sloan,,,,,,,,,,,,us,MIT Sloan Financial Economics; PhD (?) Rejected via E-mail on 23 Mar 2007 The MIT Sloan PhD Program Committee and Faculty have completed their review of your application for September 2007; and regrettably conclude that we cannot offer you a place in the program. Our doctoral program is small; and with an exceptionally high number of applicants this year; we fell far short of admitting all qualified candidates.
868b7c2cc223,gradcafe,D,finance-unknown,rejected,,,,,,,London School Of Economics,,,,,,,,,,,,,London School Of Economics Finance And Economics; Masters (?) Rejected via Website on 21 Mar 2007 
ac894f049e04,gradcafe,D,,rejected,,,,,,,MIT Sloan,,,,,,,,,,,,,MIT Sloan Financial Economics; PhD (?) Rejected via E-mail on 15 Mar 2007 E-mailed a prof. and got the decision.
4db49f4089d0,gradcafe,D,finance-unknown,accepted,,,,,,,University Of Wyoming,,,,,,,,,,,,us,University Of Wyoming Economics And Finance; PhD (?) Accepted via E-mail on 12 Mar 2007 With graduate assistantship (~$15;000 stipend.)  3 for 3; 6 schools remaining.
cd1f47313d0b,gradcafe,D,columbia-msfe,rejected,,,,,,,Columbia University,,,,,,,,,,,,,Columbia University Finance & Economics; PhD (?) Rejected via E-mail on 1 Mar 2007 Email to check status online.
b81e4049edcc,gradcafe,D,cmu-mscf,accepted,,,,,,,Carnegie Mellon University (CMU),,,,,,,,,,,,international,Carnegie Mellon University (CMU) Financial Economics; PhD (?) Accepted via E-mail on 27 Feb 2007 
041888a42b9e,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University (CMU),,,,,,,,,,,,,Carnegie Mellon University (CMU) Financial Economics; PhD (?) Rejected via Website on 26 Feb 2007 
e2f4d960df88,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University (CMU),,,,,,,,,,,,international,Carnegie Mellon University (CMU) Financial Economics; PhD (?) Rejected via Website on 20 Feb 2007 
ac921db0715c,gradcafe,D,finance-unknown,accepted,,,,,,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance & Economics; Masters (?) Accepted via Website on 5 May 2006 Conditional offer.
663185d0b60d,gradcafe,D,finance-unknown,accepted,,,,,,,Stockholm School Of Economics,,,,,,,,,,,,international,Stockholm School Of Economics Finance; PhD (?) Accepted via E-mail on 18 Apr 2006 20k fellowship
6e1912de5bd9,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University (CMU),,,,,,,,,,,,us,Carnegie Mellon University (CMU) Financial Economics; PhD (?) Rejected via Website on 21 Mar 2006 
47aa8ed57fc8,gradcafe,D,mit-mfin,waitlisted,,,,,,,Massachusetts Institute Of Technology (MIT),,,,,,,,,,,,us,Massachusetts Institute Of Technology (MIT) Financial Economics; PhD (?) Wait listed via E-mail on 16 Mar 2006 
8a3dfc8afcb2,gradcafe,D,,rejected,,,,,,,Yale University,,,,,,,,,,,,,Yale University Financial Economics; PhD (?) Rejected via E-mail on 5 Mar 2006 
3bd40172a1d2,gradcafe,D,mit-mfin,accepted,,,,,,,Massachusetts Institute Of Technology (MIT),,,,,,,,,,,,,Massachusetts Institute Of Technology (MIT) Financial Economics; PhD (?) Accepted via Phone on 9 Mar 2006 
bc3412b73d49,gradcafe,D,toronto-mmf,accepted,,,,,,,University of Toronto,,,,,,,,,,,,international,University of Toronto Financial Economics; Masters (?) Accepted via E-mail on 9 Mar 2006 Still waiting to hear from LSE.
ee2a1d509aff,gradcafe,D,finance-unknown,waitlisted,,,,,,,Brandeis University,,,,,,,,,,,,,Brandeis University International Economics And Finance; PhD (?) Wait listed via E-mail on 1 Mar 2006 What are the chances of admission after being wait listed? The waiting period is excruciating!
1cd48dbbadb4,gradcafe,D,,accepted,,,,,,,Oklahoma State University,,,,,,,,,,,,us,Oklahoma State University Quantitative Financial Economics; Masters (?) Accepted via E-mail on 8 Mar 2006 Email discussed enrollment timetable etc.
dfc1c8265f11,gradcafe,D,,rejected,,,,,,,London School of Economics,,,,,,,,,,,,international,London School of Economics Public Financial Policy; Masters (?) Rejected via Postal Service on 15 Feb 2006 
f74adc4476a9,gradcafe,D,finance-unknown,accepted,,,,,,,University of Warwick,,,,,,,,,,,,international,University of Warwick Economics & Finance; Masters (?) Accepted via E-mail on 3 Mar 2006 
786346e0d519,gradcafe,D,finance-unknown,rejected,,,,,,,Brandeis University,,,,,,,,,,,,us,Brandeis University International Economics & Finance; PhD (?) Rejected via E-mail on 1 Mar 2006 750Q; 5.5 AWA; 3.6GPA; study abroad; 9 economics courses; heavy math background; honors thesis; business admin degree with honors; 2 internships; owned 2 businesses; more work experience.
f9c6481195db,gradcafe,D,finance-unknown,rejected,,,,,,,Brandeis University,,,,,,,,,,,,,Brandeis University Economics & International Finance; PhD (?) Rejected via Website on 1 Mar 2006 ...
96f34e019f6e,gradcafe,D,cmu-mscf,rejected,,,,,,,Carnegie Mellon University (CMU),,,,,,,,,,,,,Carnegie Mellon University (CMU) Financial Economics; PhD (?) Rejected via Website on 28 Feb 2006 Check your status on the website.
04c5f39aba5d,gradcafe,D,mit-mfin,accepted,,,,,,,Massachusetts Institute Of Technology (MIT),,,,,,,,,,,,,Massachusetts Institute Of Technology (MIT) Financial Economics; PhD (?) Accepted via E-mail on 28 Feb 2006 WSB fellowship 27k annually. Finally; my dream turns true; yes!
c872817e895e,gradcafe,D,,interview,,,,,,,University of Oxford,,,,,,,,,,,,,University of Oxford Financial Economics;  (?) Interview via E-Mail on 3 Feb 2006 
f03e35a08d91,gradcafe,C,columbia-msfe,accepted,26Fall,4.0,4.0,,,,,,,,,,,,,,none,,,10 unknown 美籍 4.0 4 不明 不明 columbia-msfe accepted 26Fall gradcafe
dbd483a28238,gradcafe,C,nyu-tandon-mfe,rejected,26Fall,3.37,4.0,,,,,,,,,,,,,,none,,,11 unknown 美籍 3.37 4 不明 不明 nyu-tandon-mfe rejected 26Fall gradcafe
00d50fcf8233,gradcafe,C,uiuc-msfe,rejected,25Fall,3.78,4.0,,,,,,,,,,,,,,none,,,12 unknown 其他国际 3.78 4 不明 不明 uiuc-msfe rejected 25Fall gradcafe
58b0bfe1d893,gradcafe,C,nyu-tandon-mfe,rejected,25Fall,3.78,4.0,,,,,,,,,,,,,,none,,,13 unknown 其他国际 3.78 4 不明 不明 nyu-tandon-mfe rejected 25Fall gradcafe
366715c85a68,gradcafe,C,nyu-tandon-mfe,accepted,25Fall,,4.0,170.0,166.0,,,,,,,,,,,,none,,,14 unknown 其他国际 4 336.0 不明 不明 nyu-tandon-mfe accepted 25Fall gradcafe
c8b2631d4fa7,gradcafe,C,nyu-tandon-mfe,accepted,25Fall,3.82,4.0,,,,,,,,,,,,,,none,,,15 unknown 其他国际 3.82 4 不明 不明 nyu-tandon-mfe accepted 25Fall gradcafe
04c16573cc6d,gradcafe,C,gatech-qcf,accepted,,3.7,4.0,,,,,,,,,,,,,,none,,,16 unknown 其他国际 3.7 4 不明 不明 gatech-qcf accepted gradcafe
4b84857eb193,gradcafe,C,columbia-msfe,waitlisted,23Fall,,4.0,,,,,,,,,,,,,,none,,,17 unknown 4 不明 不明 columbia-msfe waitlisted 23Fall gradcafe
438d1225a85a,gradcafe,C,nyu-tandon-mfe,waitlisted,23Fall,3.67,4.0,,,,,,,,,,,,,,none,,,18 unknown 其他国际 3.67 4 169.0 不明 不明 nyu-tandon-mfe waitlisted 23Fall gradcafe
1b01571d2dcf,gradcafe,C,uchicago-msfm,waitlisted,22Fall,,4.0,,,,,,,,,,,,,,none,,,19 unknown 其他国际 4 不明 不明 uchicago-msfm waitlisted 22Fall gradcafe
72cbbb048b20,gradcafe,C,columbia-msfe,accepted,22Fall,3.93,4.0,,,,,,,,,,,,,,none,,,20 unknown 其他国际 3.93 4 167.0 不明 不明 columbia-msfe accepted 22Fall gradcafe
b6748ea7577d,gradcafe,C,columbia-msfe,accepted,22Fall,3.9,4.0,,,,,,,,,,,,,,none,,,21 unknown 其他国际 3.9 4 169.0 不明 不明 columbia-msfe accepted 22Fall gradcafe
7d789e5d4833,gradcafe,C,columbia-msfe,accepted,22Fall,,4.0,,,,,,,,,,,,,,none,,,22 unknown 其他国际 4 不明 不明 columbia-msfe accepted 22Fall gradcafe
ad05516c2e32,gradcafe,C,stevens-mfe,accepted,22Fall,,4.0,,,,,,,,,,,,,,none,,,23 unknown 其他国际 4 168.0 不明 不明 stevens-mfe accepted 22Fall gradcafe
3ea22872e2ed,gradcafe,C,gatech-qcf,accepted,22Fall,,4.0,,,,,,,,,,,,,,none,,,24 unknown 其他国际 4 不明 不明 gatech-qcf accepted 22Fall gradcafe
b283966354ef,gradcafe,C,uwash-cfrm,rejected,14Fall,3.2,4.0,,,,,,,,,,,,,,none,,,25 unknown 其他国际 3.2 4 161.0 不明 不明 uwash-cfrm rejected 14Fall gradcafe
